Conference,Year,Author Name,Publication
W,2010,b'Vivien Mast',1
W,2010,"b'Vladimir Eidelman\xe2\x80\xa0, Chris Dyer\xe2\x80\xa0\xe2\x80\xa1, and Philip Resnik\xe2\x80\xa0\xe2\x80\xa1\xe2\x80\xa0UMIACS Laboratory for Computational Linguistics and Information Processing'",1
W,2010,b'WANG Xiao-long',1
W,2010,"b'Wajdi Zaghouani\xe2\x99\xa3 , Mona Diab\xe2\x99\xa0 , Aous Mansouri\xe2\x80\xa1,\nSameer Pradhan\xe2\x97\x8a and Martha Palmer\xe2\x80\xa1'",1
W,2010,b'Wajid Ali',1
W,2010,b'Walter Daelemans',1
W,2010,b'Wei Liu',1
W,2010,b'Weiqun Xu',1
W,2010,"b'Weiwei Sun\xe2\x80\xa0\xe2\x80\xa1 and Rui Wang\xe2\x80\xa0 and Yi Zhang\xe2\x80\xa0\xe2\x80\xa1\xe2\x80\xa0Department of Computational Linguistics, Saarland University'",1
W,2010,b'Wen Li',1
W,2010,b'Wenjun Gao',1
W,2010,"b'Wenzhi Xu, Chaobo Sun and Caixia Yuan'",1
W,2010,b'Will Radford tt Ben Hachey t* James R. Curran tt Maria Milosavljevic *',1
W,2010,"b'William J. Corvey1, Sarah Vieweg2, Travis Rood1 & Martha Palmer1'",1
W,2010,b'William Schuler',1
W,2010,b'Wolfgang Maier',1
W,2010,b'Workshop chairs:\nMichael Zock and Reinhard Rapp',1
W,2010,b'Wouter Weerkamp',1
W,2010,b'Wudabala',1
W,2010,"b'Xiao Qin, Liang Zong, Yuqian Wu, Xiaojun Wan and Jianwu Yang'",1
W,2010,b'Xiaojuan Ma Christiane Fellbaum Perry R. Cook',1
W,2010,"b'Xiaoming Xu, Muhua Zhu, Xiaoxu Fei, and Jingbo Zhu'",1
W,2010,b'Xiaona Rena Qiaoli Zhoua Chunyu Kitb Dongfeng Caia',1
W,2010,b'Xing Wu',1
W,2010,b'Xingjun Xu1 and Guanglu Sun2 and Yi Guan1 and\nXishuang Dong1 and Sheng Li1',1
W,2010,"b'Xinxin Li, Jianping Shen, Xiang Gao, Xuan Wang'",1
W,2010,b'Xipeng Qiu',2
W,2010,b'Xuanjing Huang',2
W,2010,"b'Xuezhe Ma, Xiaotian Zhang, Hai Zhao, Bao-Liang Lu'",1
W,2010,b'Yali Li',1
W,2010,"b'Yan Song\xe2\x80\xa0 Chunyu Kit\xe2\x80\xa0 Hai Zhao\xe2\x80\xa1\xe2\x80\xa0\xe2\x80\xa0Department of Chinese, Translation and Linguistics'",1
W,2010,"b'Yang Song, Zhengyan He, Chen Chen, Houfeng Wang'",1
W,2010,b'Yanjun Ma Andy Way',1
W,2010,b'Yasuhiro Minami and Eisaku Maeda',1
W,2010,"b'Yi Zheng, Qifeng Dai, Qiming Luo, Enhong Chen'",1
W,2010,b'Yifan He Jinhua Du Andy Way Josef van Genabith',1
W,2010,"b'Ying Chen*, Peng Jin\xe2\x80\xa0, Wenjie Li*,Chu-Ren Huang*'",1
W,2010,"b'Ying Xu\xe2\x80\xa0, Randy Goebel\xe2\x80\xa0, Christoph Ringlstetter\xe2\x80\xa1 and Grzegorz Kondrak\xe2\x80\xa0'",1
W,2010,b'Yoav Goldberg and Michael Elhadad',1
W,2010,b'Yoav Goldberg* and Michael Elhadad',1
W,2010,"b'Yong Cheng, Chengjie Sun, Bingquan Liu, Lei Lin'",1
W,2010,b'Yonghong Yan',1
W,2010,b'Yorick Wilks',2
W,2010,b'Youzheng Wu Hisashi Kawai',1
W,2010,"b'Yu Chen1, Wenjie Li2, Yan Liu2, Dequan Zheng1, Tiejun Zhao1'",1
W,2010,"b'Yu Chen1, You Ouyang2, Wenjie Li2, Dequan Zheng1, Tiejun Zhao1'",1
W,2010,b'Yu Hong Fei Pei Yue-hui Yang Jian-min Yao Qiao-ming Zhu',1
W,2010,b'Yu-Chieh Wu Jie-Chi Yang Yue-Shi Lee',1
W,2010,b'Yuan Ren and Kees van Deemter and Jeff Z. Pan',1
W,2010,b'Yuanchao Liu',1
W,2010,b'Yufan Guo',1
W,2010,b'Yuki Kamiya',1
W,2010,b'Yuki Muramatsu Kunihiro Udaka Kazuhide Yamamoto',1
W,2010,b'Yulan He Harith Alani',1
W,2010,b'Yumi Shibaki Masaaki Nagata Kazuhide Yamamoto',1
W,2010,b'Yushi Xu Stephanie Seneff',1
W,2010,"b'Yuval Marton, Nizar Habash and Owen Rambow'",1
W,2010,"b'Yuxiang Jia1,2, Shiwen Yu1, Zhengyan Chen3'",1
W,2010,b'Yvette Graham Josef van Genabith',1
W,2010,b'Zareen Syed Evelyne Viegas',1
W,2010,b'Zareen Syed Tim Finin',1
W,2010,b'Zhao Liu',1
W,2010,b'Zhen Hai1 Kuiyu Chang1 Qinbao Song2 Jung-jae Kim1',1
W,2010,b'Zhendong Dong Qiang Dong Changling Hao',1
W,2010,b'Zheng Chen Heng Ji',1
W,2010,"b'Zhengyan He, Yang Song, Houfeng Wang'",1
W,2010,b'Zhenzhong Zhang',1
W,2010,b'Zhenzhong Zhang* Le Sun\xe2\x80\xa0 Wenbo Li\xe2\x80\xa0',1
W,2010,"b'Zhi Min Zhou\xe2\x80\xa0, Man Lan\xe2\x80\xa0\xef\xbf\xbd\xc2\xa7, Zheng Yu Niu\xe2\x80\xa1, Yu Xu\xe2\x80\xa0, Jian Su\xc2\xa7'",1
W,2010,b'ZhiPeng Jiang and Yu Zhao and Yi Guan and\nChao Li and Sheng Li',1
W,2010,"b'Zhifei Li, Chris Callison-Burch, Chris Dyer,\xe2\x80\xa0 Juri Ganitkevitch,\nAnn Irvine, Sanjeev Khudanpur, Lane Schwartz,* Wren N. G. Thornton,\nZiyuan Wang, Jonathan Weese and Omar F. Zaidan'",1
W,2010,b'Zhigang Chen',1
W,2010,b'Zhiguo Wang and Chengqing Zong',1
W,2010,b'Zolt\xc2\xb4an F\xc2\xa8ul\xc2\xa8op Andreas Maletti Heiko Vogler',1
W,2010,"b'Zoraida Callejas, Ram\xc2\xb4on L\xc2\xb4opez-C\xc2\xb4ozar'",1
W,2010,b'and James Lester',1
W,2010,"b'\xc2\xb4Eric Laporte, Universit\xc2\xb4e Paris-Est'",1
W,2010,b'\xc3\x96zlem \xc3\x87etino\xcb\x98glu and Josef van Genabith Marie Candito',1
W,2010,b'\xe2\x80\x9cInformation Structure\xe2\x80\x9d \xe2\x80\x9cIncremental Specification in Context\xe2\x80\x9d',1
W,2010,b'\xe2\x80\xa0mit Deniz Turan',1
W,2010,"b'\xe2\x80\xa1Graduate School of Engineering,'",1
W,2010,"b'\xe2\x88\xabResearch Centre on Linguistics and Language Information Sciences,'",1
W,2010,"b'\xe2\x88\xaeChiLin Star Corp., Southern Software Park, Zhuhai, China'",1
W,2011,"b'*Markus Freitag, *Gregor Leusch, *Joern Wuebker, *Stephan Peitz, *Hermann Ney,\n\xe2\x80\xa0Teresa Herrmann, \xe2\x80\xa0Jan Niehues, \xe2\x80\xa0Alex Waibel,\n$Alexandre Allauzen, $Gilles Adda,$Josep Maria Crego,'",1
W,2011,"b'2,3Hunter College'",1
W,2011,"b'24 June, 2011'",1
W,2011,b'AT&T Vlingo IBM Research',1
W,2011,"b'Aaron Dunlop, Nathan Bodenstab and Brian Roark'",1
W,2011,b'Abby Levenberg Miles Osborne David Matthews',1
W,2011,b'Abdelmajid Ben Hamadou',1
W,2011,b'Abdolhossein Sarrafzadeh',1
W,2011,b'Abdulaziz Almohimeed Mike Wald R. I. Damper',1
W,2011,b'Abhijit Bhole Goutham Tholpadi Raghavendra Udupa',1
W,2011,b'Adam Bermingham and Alan F. Smeaton',1
W,2011,b'Adam Kilgarriff',1
W,2011,"b'Adam Meyers\xe2\x80\xa0, Michiko Kosaka\xe2\x80\xa1, Shasha Liao\xe2\x80\xa0 and Nianwen Xue\xe2\x8b\x84'",1
W,2011,"b'Aditya Bhargava, Bradley Hauer, and Grzegorz Kondrak'",1
W,2011,b'Adnan Duric and Fei Song',1
W,2011,b'Advaith Siddharthan',2
W,2011,b'Agata Cybulska Piek Vossen',1
W,2011,b'Agnieszka Mykowiecka',1
W,2011,b'Akinori Yonezawa',1
W,2011,b'Akshat Bakliwal',1
W,2011,b'Alan R. Aronson',1
W,2011,"b'Alan W Black1, Susanne Burger1, Alistair Conkie4, Helen Hastie2, Simon Keizer3, Oliver\nLemon2, Nicolas Merigaud2, Gabriel Parent1, Gabriel Schubiner1, Blaise Thomson3, Jason\nD. Williams4, Kai Yu3, Steve Young3 and Maxine Eskenazi1'",1
W,2011,b'Albert Gatt',2
W,2011,"b'Alejandro Mosquera1, Paloma Moreda1'",1
W,2011,b'Aleksandar Savkov',1
W,2011,b'Alessandro Lenci',1
W,2011,b'Alessandro Mazzei',1
W,2011,b'Alex Lascarides',1
W,2011,b'Alexander Koller',1
W,2011,b'Alexander Koller Marco Kuhlmann',1
W,2011,b'Alexander Panchenko',1
W,2011,"b'Alexander Schmitt, Benjamin Schatz and Wolfgang Minker'",1
W,2011,"b'Alexandra Antonova, Alexey Misyurev'",1
W,2011,"b'Alexandra Balahur, Jes\xc3\xbas M. Hermida, Andr\xc3\xa9s Montoyo'",1
W,2011,b'Alexandra Roshchina John Cardiff',1
W,2011,b'Alexandre Allauzen\nH\xc2\xb4el`ene Bonneau-Maynard\nHai-Son Le\nAur\xc2\xb4elien Max\nGuillaume Wisniewski\nFranc\xc2\xb8ois Yvon',1
W,2011,b'Alexandre Allauzen Franc\xc2\xb8ois Yvon',1
W,2011,b'Alexandre Denis',3
W,2011,b'Alexandre Patry',1
W,2011,b'Alexandru Ceau\xc5\x9fu',1
W,2011,"b'Alexandru-Lucian G\xc3\xaensc\xc4\x831, Emanuela Boros1, Adrian Iftene1, Diana Trandab\xc4\x83t1,\nMihai Toader2, Marius Cor\xc3\xaeci2, Cenel-Augusto Perez1, Dan Cristea1, 3'",1
W,2011,b'Alfredo Maldonado-Guerra and Martin Emms',1
W,2011,"b'Alisa Kongthon, Sarawoot Kongyoung,\nChoochart Haruechaiyasak and Pornpimon Palingoon'",1
W,2011,b'Alla Rozovskaya Mark Sammons Joshua Gioja Dan Roth',1
W,2011,b'Alvin Pradeep',1
W,2011,b'Amanda Stent',2
W,2011,b'Amber Stubbs',2
W,2011,b'Amit Goyal and Hal Daum\xc2\xb4e III',1
W,2011,b'Anders Bj\xc2\xa8orkelund Pierre Nugues',1
W,2011,"b'Anders Johannsen, Hector Martinez Alonso, Christian Rish\xc3\xb8j and Anders S\xc3\xb8gaard'",1
W,2011,b'Anders S\xc3\xb8gaard',2
W,2011,b'Andreas Vlachos',1
W,2011,b'Andreas Vlachos and Mark Craven',2
W,2011,"b'Andreas van Cranenburgh, Remko Scha, and Federico Sangati'",1
W,2011,b'Andrei Popescu-Belis',1
W,2011,"b'Andrei Popescu-Belis, Majid Yazdani, Alexandre Nanchen, and Philip N. Garner'",1
W,2011,b'Andrejs Vasi\xc4\xbcjevs',1
W,2011,b'Andrew Finch',1
W,2011,b'Andrew Gargett',1
W,2011,"b'Andrew M. Olney, Whitney L. Cade, and Claire Williams'",1
W,2011,b'Andrew Starkey',1
W,2011,b'Andrew Walker',1
W,2011,b'Andrey Gusev Nathanael Chambers Pranav Khaitan Divye Khilnani\nSteven Bethard Dan Jurafsky',1
W,2011,b'Andy McKinlay',1
W,2011,"b'Anila Susan Kurian, Badri Narayan, Nagarajan Madasamy, Ashwin Bellur,\nRaghava Krishnan, Kasthuri G., Vinodh M.V., Hema A. Murthy'",1
W,2011,b'Anisava Miltenova',1
W,2011,b'Anja Belz1 Michael White2',1
W,2011,b'Ankit Patil',1
W,2011,b'Ann Copestake',1
W,2011,b'Anna N. Rafferty (rafferty@cs.berkeley.edu)',1
W,2011,"b'Anna Pompili, Alberto Abad,\nIsabel Trancoso'",1
W,2011,b'Anna Rumshisky\xe2\x80\xa0*',1
W,2011,b'Annalina Caputo',1
W,2011,b'Annette Hautli Miriam Butt',1
W,2011,b'Annie Louis Ani Nenkova',1
W,2011,b'Anssi Yli-Jyr\xc2\xa8a',1
W,2011,b'Antal van den Bosch',1
W,2011,b'Anthony Sigogne',2
W,2011,b'Antonio Jimeno-Yepes',1
W,2011,b'Antonio Reyes and Paolo Rosso',1
W,2011,b'Antton Gurrutxaga I\xcb\x9cnaki Alegria',1
W,2011,b'Anup Kumar Kolya1 Dipankar Das1 Asif Ekbal2 Sivaji Bandyopadhyay1',1
W,2011,b'Apoorv Agarwal Boyi Xie Ilia Vovsha Owen Rambow Rebecca Passonneau',1
W,2011,"b'Arlindo Veiga1,2, Sara Candeias1, Fernando Perdig\xc3\xa3o1,2'",1
W,2011,b'Armelle Boussidan',1
W,2011,b'Aron Henriksson Martin Hassel',1
W,2011,b'Arthur Ward',2
W,2011,b'Arun Ahuja and Doug Downey',1
W,2011,"b'Asad Habib, Masakazu Iwatate, Masayuki Asahara and Yuji Matsumoto'",1
W,2011,b'Asanee Kawtrakul',1
W,2011,b'Ashwini Vaidya Jinho D. Choi Martha Palmer Bhuvana Narasimhan',1
W,2011,b'Asian Natural Language Processing',1
W,2011,b'Asma Ben Abacha',1
W,2011,"b'Aur6lie N6v6ol, W. John Wilbur, Zhiyong Lu'",1
W,2011,b'Aurelie Herbelot',1
W,2011,b'Avirup Sil and Alexander Yates',1
W,2011,b'Aya ISHINO',1
W,2011,b'Balamurali A R1 Aditya Joshi2 Pushpak Bhattacharyya2',1
W,2011,b'Baskaran Sankaran Gholamreza Haffari Anoop Sarkar',1
W,2011,b'Beibei Yang',1
W,2011,b'Beno\xc3\xaet Gaillard',1
W,2011,"b'Bernd Bohnet 1, Simon Mille 2, Benoit Favre 3, Leo Wanner2,4'",1
W,2011,b'Berthold Crysmann',1
W,2011,b'Bharat Ram Ambati',1
W,2011,b'Bidhan Chandra Pal Pinaki Bhaskar Sivaji Bandyopadhyay',1
W,2011,"b'Bing Xiang, Niyu Ge and Abraham Ittycheriah'",1
W,2011,"b'Bing Xiang, Niyu Ge, and Abraham Ittycheriah\nIBM T. J. Watson Research Center\nYorktown Heights, NY 10598'",1
W,2011,b'Blake Stephen Howald E. Graham Katz',1
W,2011,b'Bob Coyne and Daniel Bauer and Owen Rambow',1
W,2011,b'Bob Duncan and Kees van Deemter',1
W,2011,b'Bonan Min',1
W,2011,b'Brett Drury',1
W,2011,b'Brian Murphy',1
W,2011,"b'Brian Roark, Andrew Fowler, Richard Sproat; Christopher Gibbons; Melanie Fried-Oken\xc2\xb0'",1
W,2011,b'Bridget T. McInnes* Ted Pedersen',1
W,2011,b'Brink van der Merwe',1
W,2011,b'Britt Claesson\nIngrid Mattsson M\xc3\xbcller',1
W,2011,b'Bruno Cartoni Sandrine Zufferey Thomas Meyer Andrei Popescu-Belis',1
W,2011,b'Bruno Gaume',1
W,2011,"b""Byung Gyu Ahn' and Benjamin Van Durme',2 and Chris Callison-Burch'""",1
W,2011,"b'Canasai Kruengkrai, Thatsanee Charoenporn, Virach Sornlertlamvanich'",1
W,2011,b'Carmen Banea Rada Mihalcea Janyce Wiebe',1
W,2011,b'Carmen Banea and Rada Mihalcea',1
W,2011,b'Carolyn P. Ros\xc2\xb4e',1
W,2011,b'Cartic Ramakrishnan',1
W,2011,"b'Catherine Blake1,2'",1
W,2011,"b'Cem Akkaya, Janyce Wiebe, Alexander Conrad Rada Mihalcea'",1
W,2011,b'Chaitanya GSK',1
W,2011,b'Chan-Hung Kuo',1
W,2011,"b'Chang Hu\xe2\x80\xa1, Philip Resnik\xe2\x80\xa0\xe2\x80\xa1, Yakov Kronrod\xe2\x80\xa0'",1
W,2011,b'Charles F. Greenbacker Peng Wu Sandra Carberry Kathleen F. McCoy\nStephanie Elzer* David D. McDonaldt Daniel Chester Seniz Demirt',1
W,2011,"b'Charles F. Greenbacker, Sandra Carberry, and Kathleen F. McCoy'",1
W,2011,b'Charles Hollingsworth',1
W,2011,b'Charles Yang',1
W,2011,b'Chee Wee Leong and Rada Mihalcea',1
W,2011,b'Chi-kiu Lo and Dekai Wu',1
W,2011,b'Chitta Baral Juraj Dzifcak Marcos Alvarez Gonzalez',1
W,2011,b'Choochart Haruechaiyasakt Jaruwat Pailait Wasna Viratyosin* Rachada Kongkachandrat',1
W,2011,b'Chris Biemann Eugenie Giesbrecht',1
W,2011,b'Chris Callison-Burch',1
W,2011,b'Chris Callison-Burch Philipp Koehn',1
W,2011,"b'Chris Callison-Burch, Philipp Koehn, Christof Monz, and Omar F. Zaidan'",1
W,2011,b'Chris Dyer Kevin Gimpel Jonathan H. Clark Noah A. Smith',1
W,2011,b'Chris McVittie',1
W,2011,"b'Chris Quirk, Pallavi Choudhury, Michael Gamon, and Lucy Vanderwende'",1
W,2011,b'Christian Chiarcos Toma\xcb\x87z Erjavec',1
W,2011,b'Christian Hardmeier\nJ\xc2\xa8org Tiedemann',1
W,2011,"b'Christian Hardmeier, J\xc2\xa8org Tiedemann, Markus Saers, Marcello Federico and Mathur Prashant372'",1
W,2011,b'Christian Scheel and Ernesto William De Luca and Sahin Albayrak',1
W,2011,b'Christian Wurm',1
W,2011,b'Christina Unger Philipp Cimiano',1
W,2011,b'Christof Monz Omar F. Zaidan',1
W,2011,b'Christoph Teichmann',1
W,2011,"b'Chun-Nan Hsu1,2,*, Cheng-Ju Kuo2, Congxing Cai1\nSarah A. Pendergrass3, Marylyn D. Ritchie3,4 and Jose Luis Ambite1'",1
W,2011,b'Cicero Nogueira dos Santos',1
W,2011,b'Cindy Sykes',1
W,2011,"b'Claire Bonial*, Susan Windisch Brown*, Jena D. Hwang*, Christopher Parisien**,\nMartha Palmer* and Suzanne Stevenson**'",1
W,2011,b'Claire Cardie',1
W,2011,b'Cl\xc2\xb4ement de Groc',1
W,2011,b'Collin F. Baker',1
W,2011,b'Constantine Lignos',1
W,2011,b'Consulting Body:',1
W,2011,"b'Courtney Napoles1 and Benjamin Van Durme1,2 and Chris Callison-Burch1'",1
W,2011,"b'Courtney Napoles1 and Chris Callison-Burch1 and Juri Ganitkevitch1 and\nBenjamin Van Durme1,2'",1
W,2011,b'Cristian Danescu-Niculescu-Mizil and Lillian Lee',1
W,2011,"b'Cristina S\xc2\xb4anchez-Marco Gemma Boleda, Lluis Padr\xc2\xb4o'",1
W,2011,b'Cvetana Krstev',1
W,2011,"b'Cyril Grouin\xce\xb1, Sophie Rosset\xce\xb1, Pierre Zweigenbaum\xce\xb1'",1
W,2011,b'Daguang Xu',1
W,2011,b'Damianos Karakos',1
W,2011,b'Dan Garrette Katrin Erk Raymond Mooney',1
W,2011,b'Dan Tufi\xc5\x9f Dan \xc5\x9etef\xc4\x83nescu',1
W,2011,b'Dana Angluin * Leonor Becerra-Bonache',1
W,2011,b'Dana Dann\xc2\xb4ells',1
W,2011,"b'Daniel Andrade\xe2\x80\xa0, Takuya Matsuzaki\xe2\x80\xa0, Jun\xe2\x80\x99ichi Tsujii\xef\xbf\xbd'",1
W,2011,"b'Daniel Dahlmeier1 and Chang Liu2 and Hwee Tou Ng1,2'",1
W,2011,"b'Daniel Dahlmeier1, Hwee Tou Ng1,2, and Thanh Phu Tran2'",1
W,2011,b'Daniel Hewlett and Paul Cohen',1
W,2011,b'Daniel Jurafsky',1
W,2011,b'Daniel Zeman',1
W,2011,b'Daniele Pighin Lluis M`arquez',1
W,2011,b'Dani\xc2\xa8el de Kok',1
W,2011,b'Daoud Clarke',1
W,2011,b'Daoud Clarke Peter Lane',1
W,2011,b'Darja Fi\xc5\xa1er Nikola Ljube\xc5\xa1i\xc4\x87',1
W,2011,"b""Dave Kleinschmidt' and T. Florian Jaeger',2""",1
W,2011,b'Davi Lopes Carvalho',1
W,2011,b'David C. Uthus',1
W,2011,b'David DeVault and Anton Leuski and Kenji Sagae',1
W,2011,b'David J. Birnbaum',1
W,2011,"b'David Jurgens1,2'",1
W,2011,"b'David Jurgens1,2 Keith Stevens2'",1
W,2011,b'David Klotz and Johannes Wienke and Julia Peltason and Britta Wrede and Sebastian Wrede',1
W,2011,b'David Mare\xcb\x87cek and Zden\xcb\x87ek \xcb\x87Zabokrtsk\xc2\xb4y',1
W,2011,"b'David Mare\xcb\x87cek, Rudolf Rosa, Petra Galu\xcb\x87s\xcb\x87c\xc2\xb4akov\xc2\xb4a and Ond\xcb\x87rej Bojar'",1
W,2011,"b'David McClosky, Mihai Surdeanu, and Christopher D. Manning'",1
W,2011,"b'David Nicol\xc2\xb4as Racca, Luciana Benotti and Pablo Duboue'",1
W,2011,b'David Schlangen',1
W,2011,b'David Talbot1 and Hideto Kazawa2 and Hiroshi Ichikawa2\nJason Katz-Brown2 and Masakazu Seno2 and Franz J. Och1',1
W,2011,b'David W. Aha',1
W,2011,b'David Weir',1
W,2011,b'David Wible Nai-Lung Tsao',1
W,2011,b'Deepak Santhanam',1
W,2011,b'Deirdre Hogan',1
W,2011,"b'Deirdre Hogan, Jennifer Foster and Josef van Genabith'",1
W,2011,"b'Dekai Wu, Marianna Apidianaki,\nMarine Carpuat and Lucia Specia (editors)'",1
W,2011,"b'Dekai Wu, Marianna Apidianaki, Marine Carpuat, and Lucia Specia'",1
W,2011,b'Denis Maurel',1
W,2011,b'Deniz Yuret',1
W,2011,b'Denys Duchier',1
W,2011,"b""Denys Proux', Caroline Hag\xc3\xa8ge', Quentin Gicquel2, Suzanne Pereira3, Stefan Darmoni4,\nFr\xc3\xa9d\xc3\xa9rique Segond', Marie-H\xc3\xa9l\xc3\xa8ne Metzger2""",1
W,2011,b'Desai Chen Chris Dyer Shay B. Cohen Noah A. Smith',1
W,2011,b'Desislava Zhekova Sandra K\xc2\xa8ubler',1
W,2011,b'Detmar Meurers Ramon Ziai Niels Ott Janina Kopp',1
W,2011,b'Deyu Zhou1 and Yulan He2',1
W,2011,b'Diana McCarthy',1
W,2011,b'Diana Trandab\xc4\x83\xc8\x9b',1
W,2011,b'Diane Litman',4
W,2011,b'Dimitrios Galanis* and Ion Androutsopoulos*+',1
W,2011,b'Dimitrios Kokkinakis',2
W,2011,b'Dingcheng Li Swapna Somasundaran Amit Chakraborty',1
W,2011,b'Dipankar Das Sivaji Bandyopadhyay',1
W,2011,b'Dipti Misra Sharma',1
W,2011,b'Dmitriy Dligach',1
W,2011,b'Dmitriy Dligach Martha Palmer',1
W,2011,b'Dominic Espinosa2 Eric Kow1',1
W,2011,b'Don Tuggener',1
W,2011,"b'Don Tuggener, Manfred Klenner, Gerold Schneider, Simon Clematide, Fabio Rinaldi'",1
W,2011,b'Dong Nguyen',1
W,2011,b'Dong Nguyen Noah A. Smith Carolyn P. Ros\xc2\xb4e',1
W,2011,b'Dong Wang Yang Liu',1
W,2011,b'Dorothee Beermann',1
W,2011,b'Doug Pierce and David P. Redlawsk',1
W,2011,b'Dragomir Radev',1
W,2011,b'Duo Ding',1
W,2011,b'Du\xc5\xa1ko Vitas',1
W,2011,b'Du\xcb\x87sko Vitas',1
W,2011,b'Eduard Hovy',3
W,2011,b'Eduardo Blanco and Dan Moldovan',1
W,2011,b'Edward Grefenstette',1
W,2011,b'Edward P. Stabler',1
W,2011,b'Egon Stemle',1
W,2011,"b'Ehsan Emadzadeh, Azadeh Nikfarjam, Graciela Gonzalez'",1
W,2011,b'Ehud Reiter',3
W,2011,b'Eir\xc3\xadkur R\xc3\xb6gnvaldsson',1
W,2011,b'Ekaterina Ovchinnikova Niloofar Montazeri Theodore Alexandrov',1
W,2011,"b'Eleftherios Avramidis, Maja Popovic, David Vilar, Aljoscha Burchardt'",1
W,2011,b'Elena Cabrio1 2 and Bernardo Magnini1',1
W,2011,b'Elena Lloret and Alexandra Balahur and Manuel Palomar and Andr\xc2\xb4es Montoyo',1
W,2011,b'Elia Bruni Giang Binh Tran Marco Baroni',1
W,2011,b'Eliza Margaretha* and David DeVault',1
W,2011,"b'Elizabeth White, K. Bretonnel Cohen, and Lawrence Hunter'",1
W,2011,b'Ellen Riloff',1
W,2011,"b'Els Lefever1,2 and V\xc2\xb4eronique Hoste1,2,3'",1
W,2011,b'Emad Mohamed',1
W,2011,b'Emeline Lecuit',1
W,2011,"b'Emili Sapena, Lluis Padr\xc2\xb4o and Jordi Turmo*'",1
W,2011,b'Emiliano Guevara',1
W,2011,"b'Emily M. Bender*, Jonathan T. Morgant, Meghan Oxley*, Mark Zachryt,\nBrian Hutchinsont, Alex Marini, Bin Zhangt, Mari Ostendorfl'",1
W,2011,"b'Emily T. Prud\xe2\x80\x99hommeaux, Brian Roark, Lois M. Black, and Jan van Santen'",1
W,2011,b'Emmanuel Morin and Emmanuel Prochasson',1
W,2011,b'Emmanuel Navarro',1
W,2011,b'Endorsed by ACL SIGWAC (Special Interest Group on Web as Corpus)\nand FLaReNet (Fostering Language Resources Network)',1
W,2011,b'Ergun Bi\xc3\xa7ici',1
W,2011,b'Eric Charton',1
W,2011,b'Eric Nyberg',1
W,2011,b'Erik Cambria',1
W,2011,b'Erik Cambria Amir Hussain Chris Eckl',1
W,2011,b'Ester Boldrini Patricio Mart\xe2\x80\x99nez-Barco',1
W,2011,"b'Ethan O. Selfridge\xe2\x80\xa0, Iker Arizmendi\xe2\x80\xa1, Peter A. Heeman\xe2\x80\xa0, and Jason D. Williams\xe2\x80\xa1'",1
W,2011,"b'Ethan Selfridge, Iker Arizmendi, Peter Heeman and Jason Williams 110'",1
W,2011,b'Eva Maria Vecchi and Marco Baroni and Roberto Zamparelli',1
W,2011,b'Eyal Shnarch Jacob Goldberger Ido Dagan',1
W,2011,"b'Ezra Keshet, Terry Szymanski, and Stephen Tyndall'",1
W,2011,b'Fabio Massimo Zanzotto',1
W,2011,b'Fadi Abu Sheikha and Diana Inkpen',1
W,2011,b'Farah Adeeba',1
W,2011,b'Fei Liu1 Yang Liu1 Fuliang Weng2',1
W,2011,"b'Feiyu Xu, Hong Li, Yi Zhang, Hans Uszkoreit, Sebastian Krause'",1
W,2011,"b'Felice Dell\xe2\x80\x99Orletta, Giulia Venturi and Simonetta Montemagni'",1
W,2011,"b'Fermin L. Cruz, Jos\xc2\xb4e A. Troyano, F. Javier Ortega, Fernando Enriquez'",1
W,2011,b'Fernando Perez-Tellez',1
W,2011,"b'First Author: Sobha, Lalitha Devi., Pattabhi, RK Rao., Vijay Sundar Ram, R.\nSecond Author: Malarkodi, CS., Akilandeswari, A.'",1
W,2011,b'Francisco Zamora-Martinez',1
W,2011,b'Franc\xc2\xb8ois Barth\xc2\xb4elemy Serge Rosmorduc',1
W,2011,b'Franc\xc2\xb8ois Lareau Mark Dras Robert Dale',1
W,2011,b'Franc\xc2\xb8ois Portet',1
W,2011,b'Frank Drewes',1
W,2011,b'Frank Rudzicz',1
W,2011,b'G. Francopoulo',1
W,2011,b'Galia Angelova',1
W,2011,"b'Gatsby Computational Neuroscience Unit, UCL'",1
W,2011,b'Georgios Petasis',1
W,2011,b'Gilles Adda\nJosep M. Crego\nAdrien Lardilleux\nThomas Lavergne',1
W,2011,b'Giorgio Satta',1
W,2011,b'Giovanni Semeraro',1
W,2011,b'Giuseppe Attardi Atanas Chanev Antonio Valerio Miceli Barone',1
W,2011,b'Gordana Gali\xc4\x87 Kakkonen',1
W,2011,b'Gordon Briggs and Matthias Scheutz',1
W,2011,"b'Gourab Kundu, Dan Roth'",1
W,2011,b'Greg Hanneman and Alon Lavie',2
W,2011,b'Greg Hanneman and Michelle Burroughs and Alon Lavie',1
W,2011,"b'Gregor Leusch, Markus Freitag, and Hermann Ney'",1
W,2011,"b'Gregory F. Coppola, Alexandra Birch, Tejaswini Deoskar and Mark Steedman'",1
W,2011,b'Guillermo Garrido Anselmo Pe\xcb\x9cnas',1
W,2011,b'Gully APC Burns',1
W,2011,b'G\xc2\xa8uls\xc2\xb8en Eryi\xcb\x98git Tugay ilbay Ozan Arkan Can',1
